"","CaseNum","SegmentNum","SegmentNumOverall","TaskType","User","FeatureName","Value"
"9586",8,176,614,"Coagulation","Novice","Frequency",5
"9587",8,177,615,"Coagulation","Novice","Frequency",2
"9588",8,180,618,"Coagulation","Novice","Frequency",1
"9589",8,181,619,"Coagulation","Expert","Frequency",2
"9590",8,182,620,"Coagulation","Expert","Frequency",2
"9591",9,2,622,"Coagulation","Expert","Frequency",7
"9592",9,3,623,"Coagulation","Expert","Frequency",3
"9593",9,4,624,"Coagulation","Expert","Frequency",8
"9594",9,5,625,"Coagulation","Novice","Frequency",4
"9595",9,6,626,"Coagulation","Expert","Frequency",1
"9596",9,7,627,"Coagulation","Expert","Frequency",5
"9597",9,8,628,"Coagulation","Expert","Frequency",7
"9598",9,9,629,"Coagulation","Expert","Frequency",4
"9599",9,10,630,"Coagulation","Novice","Frequency",2
"9600",9,11,631,"Coagulation","Novice","Frequency",6
"9601",9,14,634,"Manipulation","Expert","Frequency",2
"9602",9,15,635,"Coagulation","Expert","Frequency",3
"9603",9,16,636,"Coagulation","Expert","Frequency",8
"9604",9,17,637,"Coagulation","Expert","Frequency",6
"9605",9,18,638,"Coagulation","Expert","Frequency",2
"9606",9,19,639,"Coagulation","Novice","Frequency",6
"9607",9,20,640,"Coagulation","Novice","Frequency",5
"9608",9,21,641,"Coagulation","Novice","Frequency",1
"9609",9,22,642,"Coagulation","Expert","Frequency",1
"9610",9,23,643,"Coagulation","Novice","Frequency",1
"9611",9,24,644,"Coagulation","Expert","Frequency",2
"9612",9,25,645,"Coagulation","Expert","Frequency",2
"9613",9,26,646,"Coagulation","Expert","Frequency",1
"9614",9,27,647,"Coagulation","Novice","Frequency",3
"9615",9,28,648,"Coagulation","Expert","Frequency",8
"9616",10,1,649,"Coagulation","Expert","Frequency",1
"9617",10,2,650,"Coagulation","Expert","Frequency",5
"9618",10,3,651,"Coagulation","Expert","Frequency",9
"9619",10,4,652,"Dissecting","Expert","Frequency",8
"9620",10,5,653,"Manipulation","Expert","Frequency",1
"9621",10,6,654,"Dissecting","Expert","Frequency",3
"9622",10,7,655,"Coagulation","Expert","Frequency",4
"9623",10,8,656,"Coagulation","Expert","Frequency",7
"9624",10,9,657,"Dissecting","Expert","Frequency",2
"9625",10,10,658,"Coagulation","Expert","Frequency",2
"9626",10,11,659,"Coagulation","Expert","Frequency",2
"9627",10,12,660,"Coagulation","Expert","Frequency",6
"9628",10,13,661,"Coagulation","Expert","Frequency",1
"9629",10,14,662,"Coagulation","Expert","Frequency",2
"9630",10,15,663,"Coagulation","Expert","Frequency",5
"9631",10,16,664,"Coagulation","Expert","Frequency",3
"9632",10,17,665,"Coagulation","Expert","Frequency",7
"9633",10,18,666,"Coagulation","Expert","Frequency",2
"9634",10,19,667,"Coagulation","Expert","Frequency",7
"9635",10,20,668,"Coagulation","Expert","Frequency",7
"9636",10,21,669,"Coagulation","Expert","Frequency",2
"9637",10,22,670,"Coagulation","Expert","Frequency",2
"9638",10,23,671,"Coagulation","Expert","Frequency",7
"9639",10,24,672,"Coagulation","Expert","Frequency",5
"9640",10,25,673,"Coagulation","Expert","Frequency",3
"9641",10,26,674,"Coagulation","Novice","Frequency",1
"9642",10,27,675,"Coagulation","Novice","Frequency",1
"9643",10,28,676,"Coagulation","Expert","Frequency",2
"9644",10,29,677,"Dissecting","Expert","Frequency",3
"9645",10,30,678,"Coagulation","Expert","Frequency",6
"9646",10,31,679,"Coagulation","Expert","Frequency",1
"9647",10,32,680,"Coagulation","Expert","Frequency",1
"9648",10,33,681,"Coagulation","Expert","Frequency",8
"9649",10,34,682,"Coagulation","Expert","Frequency",6
"9650",10,35,683,"Coagulation","Expert","Frequency",1
"9651",10,36,684,"Coagulation","Expert","Frequency",1
"9652",10,37,685,"Coagulation","Expert","Frequency",8
"9653",10,38,686,"Coagulation","Expert","Frequency",2
"9654",10,39,687,"Coagulation","Expert","Frequency",9
"9655",11,1,688,"Coagulation","Expert","Frequency",3
"9656",11,2,689,"Coagulation","Expert","Frequency",3
"9657",11,3,690,"Coagulation","Expert","Frequency",2
"9658",11,4,691,"Coagulation","Expert","Frequency",9
"9659",11,5,692,"Coagulation","Expert","Frequency",3
"9660",12,1,693,"Coagulation","Expert","Frequency",5
"9661",12,2,694,"Coagulation","Expert","Frequency",1
"9662",12,3,695,"Coagulation","Expert","Frequency",3
"9663",12,4,696,"Coagulation","Expert","Frequency",8
"9664",12,5,697,"Coagulation","Expert","Frequency",1
"9665",12,6,698,"Coagulation","Expert","Frequency",8
"9666",12,7,699,"Manipulation","Expert","Frequency",1
"9667",12,8,700,"Manipulation","Expert","Frequency",1
"9668",12,9,701,"Manipulation","Expert","Frequency",1
"9669",13,1,702,"Coagulation","Expert","Frequency",3
"9670",13,2,703,"Coagulation","Expert","Frequency",2
"9671",13,3,704,"Coagulation","Expert","Frequency",1
"9672",13,4,705,"Coagulation","Expert","Frequency",3
"9673",13,5,706,"Dissecting","Expert","Frequency",6
"9674",13,6,707,"Manipulation","Expert","Frequency",1
"9675",13,7,708,"Manipulation","Expert","Frequency",1
"9676",13,8,709,"Manipulation","Expert","Frequency",1
"9677",13,9,710,"Coagulation","Expert","Frequency",1
"9678",13,11,712,"Coagulation","Expert","Frequency",3
"9679",13,12,713,"Coagulation","Expert","Frequency",4
"9680",13,14,715,"Coagulation","Expert","Frequency",3
"9681",13,15,716,"Coagulation","Expert","Frequency",4
"9682",13,16,717,"Coagulation","Expert","Frequency",1
"9683",13,17,718,"Coagulation","Expert","Frequency",6
"9684",14,1,721,"Manipulation","Expert","Frequency",1
"9685",14,2,722,"Manipulation","Expert","Frequency",2
"9686",14,3,723,"Manipulation","Expert","Frequency",1
"9687",15,1,724,"Coagulation","Expert","Frequency",4
"9688",15,2,725,"Coagulation","Expert","Frequency",3
"9689",15,3,726,"Manipulation","Expert","Frequency",1
"9690",15,4,727,"Manipulation","Expert","Frequency",1
"9691",15,5,728,"Coagulation","Expert","Frequency",5
"9692",15,6,729,"Coagulation","Expert","Frequency",2
"9693",15,7,730,"Manipulation","Expert","Frequency",1
"9694",15,8,731,"Manipulation","Expert","Frequency",1
"9695",15,9,732,"Coagulation","Expert","Frequency",3
"9696",15,10,733,"Coagulation","Expert","Frequency",4
"9697",15,11,734,"Coagulation","Expert","Frequency",9
"9698",15,12,735,"Coagulation","Expert","Frequency",4
"9699",15,13,736,"Coagulation","Expert","Frequency",8
"9700",15,14,737,"Coagulation","Expert","Frequency",6
"9701",15,15,738,"Manipulation","Expert","Frequency",1
"9702",15,16,739,"Coagulation","Expert","Frequency",3
"9703",15,17,740,"Manipulation","Expert","Frequency",1
"9704",15,18,741,"Manipulation","Expert","Frequency",1
"9705",15,19,742,"Coagulation","Expert","Frequency",5
"9706",15,20,743,"Coagulation","Expert","Frequency",4
"9707",15,21,744,"Coagulation","Expert","Frequency",9
"9708",15,22,745,"Coagulation","Expert","Frequency",2
"9709",15,23,746,"Coagulation","Expert","Frequency",5
"9710",15,24,747,"Coagulation","Expert","Frequency",4
"9711",15,25,748,"Coagulation","Expert","Frequency",5
"9712",15,26,749,"Coagulation","Expert","Frequency",1
"9713",15,27,750,"Manipulation","Expert","Frequency",1
"9714",15,28,751,"Coagulation","Expert","Frequency",8
"9715",15,29,752,"Manipulation","Expert","Frequency",1
"9716",15,30,753,"Coagulation","Expert","Frequency",1
"9717",15,31,754,"Coagulation","Expert","Frequency",8
"9718",15,32,755,"Manipulation","Expert","Frequency",1
"9719",15,33,756,"Coagulation","Expert","Frequency",1
"9720",15,34,757,"Coagulation","Expert","Frequency",3
"9721",15,36,759,"Manipulation","Expert","Frequency",1
"9722",15,37,760,"Manipulation","Expert","Frequency",1
"9723",15,38,761,"Coagulation","Expert","Frequency",4
"9724",15,39,762,"Coagulation","Expert","Frequency",2
"9725",15,40,763,"Coagulation","Novice","Frequency",8
"9726",15,41,764,"Manipulation","Expert","Frequency",1
"9727",15,42,765,"Dissecting","Expert","Frequency",4
"9728",15,43,766,"Dissecting","Expert","Frequency",5
"9729",15,44,767,"Dissecting","Expert","Frequency",1
"9730",15,45,768,"Dissecting","Expert","Frequency",6
"9731",15,46,769,"Manipulation","Expert","Frequency",1
"9732",15,47,770,"Manipulation","Expert","Frequency",1
"9733",15,48,771,"Coagulation","Expert","Frequency",2
"9734",15,49,772,"Manipulation","Expert","Frequency",1
"9735",16,1,773,"Coagulation","Expert","Frequency",6
"9736",16,2,774,"Coagulation","Expert","Frequency",6
"9737",16,3,775,"Coagulation","Expert","Frequency",6
"9738",16,4,776,"Coagulation","Expert","Frequency",2
"9739",16,5,777,"Coagulation","Expert","Frequency",4
"9740",16,6,778,"Coagulation","Expert","Frequency",3
"9741",16,7,779,"Coagulation","Expert","Frequency",3
"9742",16,8,780,"Coagulation","Expert","Frequency",1
"9743",16,9,781,"Coagulation","Expert","Frequency",3
"9744",16,10,782,"Coagulation","Expert","Frequency",7
"9745",16,11,783,"Coagulation","Expert","Frequency",2
"9746",16,12,784,"Coagulation","Expert","Frequency",6
"9747",16,13,785,"Coagulation","Expert","Frequency",4
"9748",16,14,786,"Coagulation","Expert","Frequency",4
"9749",16,15,787,"Coagulation","Expert","Frequency",7
"9750",16,16,788,"Coagulation","Expert","Frequency",1
"9751",16,17,789,"Coagulation","Expert","Frequency",2
"9752",16,18,790,"Coagulation","Expert","Frequency",1
"9753",16,19,791,"Coagulation","Expert","Frequency",1
"9754",16,20,792,"Coagulation","Expert","Frequency",5
"9755",16,21,793,"Coagulation","Expert","Frequency",3
"9756",16,22,794,"Coagulation","Expert","Frequency",5
"9757",16,23,795,"Coagulation","Expert","Frequency",6
"9758",16,24,796,"Coagulation","Expert","Frequency",7
"9759",16,25,797,"Coagulation","Expert","Frequency",1
"9760",16,26,798,"Coagulation","Expert","Frequency",5
"9761",16,27,799,"Coagulation","Expert","Frequency",3
"9762",16,28,800,"Coagulation","Expert","Frequency",2
"9763",16,29,801,"Coagulation","Expert","Frequency",1
"9764",16,30,802,"Coagulation","Expert","Frequency",1
"9765",16,31,803,"Coagulation","Expert","Frequency",8
"9766",16,32,804,"Coagulation","Expert","Frequency",4
"9767",16,33,805,"Coagulation","Expert","Frequency",4
"9768",16,34,806,"Coagulation","Expert","Frequency",2
"9769",16,35,807,"Coagulation","Novice","Frequency",5
"9770",16,36,808,"Coagulation","Expert","Frequency",3
"9771",16,37,809,"Coagulation","Expert","Frequency",3
"9772",16,38,810,"Coagulation","Expert","Frequency",3
"9773",16,39,811,"Coagulation","Expert","Frequency",1
"9774",16,40,812,"Coagulation","Novice","Frequency",3
"9775",16,41,813,"Coagulation","Novice","Frequency",5
"9776",16,42,814,"Coagulation","Novice","Frequency",4
"9777",16,43,815,"Coagulation","Novice","Frequency",5
"9778",16,44,816,"Coagulation","Novice","Frequency",1
"9779",16,45,817,"Coagulation","Novice","Frequency",4
"9780",16,46,818,"Coagulation","Novice","Frequency",3
"9781",16,47,819,"Coagulation","Expert","Frequency",8
"9782",16,48,820,"Coagulation","Expert","Frequency",1
"9783",16,49,821,"Coagulation","Expert","Frequency",6
"9784",16,50,822,"Manipulation","Expert","Frequency",1
"9785",16,51,823,"Manipulation","Expert","Frequency",1
"9786",16,52,824,"Coagulation","Expert","Frequency",5
"9787",16,53,825,"Coagulation","Expert","Frequency",1
"9788",16,54,826,"Coagulation","Expert","Frequency",3
"9789",16,55,827,"Manipulation","Expert","Frequency",1
"9790",16,56,828,"Manipulation","Expert","Frequency",2
"9791",16,57,829,"Coagulation","Expert","Frequency",7
"9792",16,58,830,"Coagulation","Expert","Frequency",3
"9793",16,59,831,"Manipulation","Expert","Frequency",1
"9794",16,60,832,"Manipulation","Expert","Frequency",1
"9795",16,61,833,"Coagulation","Expert","Frequency",6
"9796",16,62,834,"Coagulation","Expert","Frequency",3
"9797",16,63,835,"Coagulation","Expert","Frequency",2
"9798",16,64,836,"Coagulation","Expert","Frequency",2
"9799",16,65,837,"Coagulation","Expert","Frequency",4
"9800",16,66,838,"Coagulation","Expert","Frequency",3
"9801",16,67,839,"Coagulation","Expert","Frequency",7
"9802",16,68,840,"Coagulation","Expert","Frequency",1
"9803",16,69,841,"Coagulation","Expert","Frequency",9
"9804",16,70,842,"Coagulation","Expert","Frequency",9
"9805",16,71,843,"Coagulation","Expert","Frequency",3
"9806",16,72,844,"Coagulation","Expert","Frequency",5
"9807",16,73,845,"Coagulation","Expert","Frequency",1
"9808",16,74,846,"Coagulation","Expert","Frequency",2
"9809",16,75,847,"Coagulation","Expert","Frequency",7
"9810",16,76,848,"Pulling","Expert","Frequency",2
"9811",16,77,849,"Manipulation","Expert","Frequency",1
"9812",16,78,850,"Manipulation","Expert","Frequency",1
"9813",16,79,851,"Coagulation","Expert","Frequency",4
"9814",16,80,852,"Manipulation","Expert","Frequency",4
"9815",16,81,853,"Manipulation","Expert","Frequency",1
"9816",16,82,854,"Coagulation","Novice","Frequency",8
"9817",16,83,855,"Coagulation","Novice","Frequency",8
"9818",16,84,856,"Coagulation","Novice","Frequency",6
"9819",16,85,857,"Coagulation","Novice","Frequency",5
"9820",16,86,858,"Coagulation","Novice","Frequency",8
"9821",16,87,859,"Coagulation","Novice","Frequency",2
"9822",16,88,860,"Manipulation","Novice","Frequency",1
"9823",16,89,861,"Coagulation","Novice","Frequency",4
"9824",16,90,862,"Coagulation","Novice","Frequency",2
"9825",16,91,863,"Coagulation","Novice","Frequency",3
"9826",16,92,864,"Coagulation","Expert","Frequency",2
"9827",16,93,865,"Coagulation","Expert","Frequency",3
"9828",16,94,866,"Coagulation","Expert","Frequency",2
"9829",16,95,867,"Coagulation","Expert","Frequency",8
"9830",16,96,868,"Manipulation","Expert","Frequency",1
"9831",16,97,869,"Coagulation","Expert","Frequency",1
"9832",16,98,870,"Manipulation","Expert","Frequency",1
"9833",16,99,871,"Coagulation","Expert","Frequency",6
"9834",16,100,872,"Coagulation","Expert","Frequency",8
"9835",16,101,873,"Coagulation","Expert","Frequency",3
"9836",16,102,874,"Coagulation","Expert","Frequency",9
"9837",16,103,875,"Coagulation","Expert","Frequency",8
"9838",16,104,876,"Coagulation","Expert","Frequency",7
"9839",16,105,877,"Coagulation","Expert","Frequency",6
"9840",16,106,878,"Coagulation","Expert","Frequency",7
"9841",16,107,879,"Coagulation","Expert","Frequency",2
"9842",16,108,880,"Manipulation","Expert","Frequency",2
"9843",17,1,881,"Coagulation","Novice","Frequency",2
"9844",17,2,882,"Coagulation","Novice","Frequency",2
"9845",17,3,883,"Coagulation","Novice","Frequency",1
"9846",17,4,884,"Coagulation","Novice","Frequency",5
"9847",17,5,885,"Coagulation","Novice","Frequency",4
"9848",17,6,886,"Coagulation","Novice","Frequency",6
"9849",17,7,887,"Coagulation","Novice","Frequency",2
"9850",17,8,888,"Coagulation","Novice","Frequency",2
"9851",17,9,889,"Coagulation","Novice","Frequency",3
"9852",17,10,890,"Coagulation","Novice","Frequency",7
"9853",17,11,891,"Coagulation","Novice","Frequency",1
"9854",17,12,892,"Coagulation","Expert","Frequency",9
"9855",17,13,893,"Coagulation","Expert","Frequency",5
"9856",17,14,894,"Coagulation","Expert","Frequency",2
"9857",17,15,895,"Coagulation","Expert","Frequency",1
"9858",17,16,896,"Coagulation","Expert","Frequency",1
"9859",17,17,897,"Coagulation","Novice","Frequency",1
"9860",18,1,898,"Coagulation","Novice","Frequency",1
"9861",18,2,899,"Coagulation","Expert","Frequency",3
"9862",18,3,900,"Coagulation","Expert","Frequency",3
"9863",18,4,901,"Coagulation","Expert","Frequency",9
"9864",18,5,902,"Coagulation","Expert","Frequency",5
"9865",18,6,903,"Coagulation","Expert","Frequency",8
"9866",18,7,904,"Coagulation","Expert","Frequency",1
"9867",18,8,905,"Coagulation","Expert","Frequency",1
"9868",18,9,906,"Coagulation","Expert","Frequency",1
"9869",18,10,907,"Coagulation","Expert","Frequency",1
"9870",18,11,908,"Coagulation","Expert","Frequency",4
"9871",18,12,909,"Coagulation","Expert","Frequency",9
"9872",18,13,910,"Coagulation","Expert","Frequency",1
"9873",18,14,911,"Coagulation","Expert","Frequency",6
"9874",18,15,912,"Manipulation","Expert","Frequency",1
"9875",18,16,913,"Dissecting","Expert","Frequency",2
"9876",18,17,914,"Dissecting","Expert","Frequency",2
"9877",18,18,915,"Coagulation","Expert","Frequency",1
"9878",18,19,916,"Coagulation","Expert","Frequency",6
"9879",18,20,917,"Coagulation","Expert","Frequency",7
"9880",18,21,918,"Coagulation","Expert","Frequency",7
"9881",18,22,919,"Coagulation","Expert","Frequency",3
"9882",18,23,920,"Coagulation","Expert","Frequency",6
"9883",18,24,921,"Coagulation","Expert","Frequency",1
"9884",18,25,922,"Coagulation","Expert","Frequency",3
"9885",18,26,923,"Coagulation","Expert","Frequency",7
"9886",18,27,924,"Coagulation","Expert","Frequency",3
"9887",18,28,925,"Dissecting","Expert","Frequency",2
"9888",18,29,926,"Coagulation","Expert","Frequency",4
"9889",18,30,927,"Coagulation","Expert","Frequency",8
"9890",18,31,928,"Coagulation","Expert","Frequency",1
"9891",18,32,929,"Coagulation","Expert","Frequency",1
"9892",18,33,930,"Coagulation","Expert","Frequency",1
"9893",18,34,931,"Coagulation","Expert","Frequency",6
"9894",18,35,932,"Coagulation","Expert","Frequency",1
"9895",18,36,933,"Dissecting","Expert","Frequency",1
"9896",18,37,934,"Dissecting","Expert","Frequency",1
"9897",18,38,935,"Dissecting","Expert","Frequency",1
"9898",18,39,936,"Dissecting","Expert","Frequency",1
"9899",18,40,937,"Dissecting","Expert","Frequency",2
"9900",18,41,938,"Dissecting","Expert","Frequency",5
"9901",18,42,939,"Coagulation","Expert","Frequency",7
"9902",18,43,940,"Manipulation","Expert","Frequency",1
"9903",18,44,941,"Coagulation","Expert","Frequency",1
"9904",18,45,942,"Coagulation","Expert","Frequency",4
"9905",18,46,943,"Coagulation","Expert","Frequency",1
"9906",18,47,944,"Coagulation","Expert","Frequency",8
"9907",18,48,945,"Coagulation","Expert","Frequency",1
"9908",18,49,946,"Coagulation","Expert","Frequency",6
"9909",18,50,947,"Coagulation","Expert","Frequency",3
"9910",18,51,948,"Coagulation","Expert","Frequency",5
"9911",18,52,949,"Coagulation","Expert","Frequency",3
"9912",18,53,950,"Coagulation","Expert","Frequency",1
"9913",18,54,951,"Coagulation","Expert","Frequency",2
"9914",18,55,952,"Coagulation","Expert","Frequency",4
"9915",18,56,953,"Coagulation","Expert","Frequency",4
"9916",18,57,954,"Coagulation","Expert","Frequency",4
"9917",18,58,955,"Coagulation","Expert","Frequency",1
"9918",18,59,956,"Coagulation","Expert","Frequency",7
"9919",18,60,957,"Coagulation","Expert","Frequency",7
"9920",18,61,958,"Coagulation","Expert","Frequency",9
"9921",18,62,959,"Coagulation","Expert","Frequency",9
"9922",18,63,960,"Coagulation","Expert","Frequency",3
"9923",18,64,961,"Coagulation","Expert","Frequency",2
"9924",18,65,962,"Coagulation","Expert","Frequency",6
"9925",18,66,963,"Coagulation","Expert","Frequency",5
"9926",18,67,964,"Coagulation","Expert","Frequency",2
"9927",18,68,965,"Coagulation","Expert","Frequency",2
"9928",18,69,966,"Coagulation","Expert","Frequency",4
"9929",18,70,967,"Coagulation","Expert","Frequency",2
"9930",18,71,968,"Coagulation","Expert","Frequency",2
"9931",18,72,969,"Coagulation","Expert","Frequency",7
"9932",18,73,970,"Coagulation","Expert","Frequency",3
"9933",18,74,971,"Coagulation","Expert","Frequency",2
"9934",18,75,972,"Coagulation","Expert","Frequency",1
"9935",18,76,973,"Coagulation","Expert","Frequency",1
"9936",18,77,974,"Coagulation","Expert","Frequency",3
"9937",18,78,975,"Coagulation","Expert","Frequency",2
"9938",18,79,976,"Coagulation","Expert","Frequency",2
"9939",18,80,977,"Coagulation","Expert","Frequency",7
"9940",18,81,978,"Coagulation","Expert","Frequency",1
"9941",18,82,979,"Coagulation","Expert","Frequency",9
"9942",18,83,980,"Coagulation","Expert","Frequency",7
"9943",18,84,981,"Coagulation","Expert","Frequency",7
"9944",18,85,982,"Coagulation","Expert","Frequency",1
"9945",18,86,983,"Manipulation","Expert","Frequency",3
"9946",18,87,984,"Coagulation","Expert","Frequency",9
"9947",18,88,985,"Coagulation","Expert","Frequency",7
"9948",18,89,986,"Coagulation","Expert","Frequency",3
"9949",18,90,987,"Coagulation","Expert","Frequency",9
"9950",18,91,988,"Coagulation","Expert","Frequency",5
"9951",18,92,989,"Coagulation","Expert","Frequency",5
"9952",18,93,990,"Coagulation","Expert","Frequency",3
"9953",18,94,991,"Dissecting","Expert","Frequency",3
"9954",18,95,992,"Coagulation","Expert","Frequency",8
"9955",18,96,993,"Coagulation","Expert","Frequency",2
"9956",18,97,994,"Coagulation","Expert","Frequency",3
"9957",18,98,995,"Coagulation","Expert","Frequency",9
"9958",18,99,996,"Coagulation","Expert","Frequency",3
"9959",18,100,997,"Coagulation","Expert","Frequency",8
"9960",18,101,998,"Coagulation","Expert","Frequency",1
"9961",18,102,999,"Coagulation","Expert","Frequency",5
"9962",18,103,1000,"Coagulation","Expert","Frequency",3
"9963",18,104,1001,"Coagulation","Expert","Frequency",9
"9964",18,105,1002,"Coagulation","Expert","Frequency",3
"9965",18,106,1003,"Coagulation","Expert","Frequency",2
"9966",18,107,1004,"Coagulation","Expert","Frequency",3
"9967",18,108,1005,"Coagulation","Expert","Frequency",2
"9968",18,109,1006,"Coagulation","Expert","Frequency",5
"9969",18,110,1007,"Coagulation","Expert","Frequency",3
"9970",18,111,1008,"Coagulation","Expert","Frequency",7
"9971",18,112,1009,"Coagulation","Expert","Frequency",1
"9972",18,113,1010,"Coagulation","Expert","Frequency",9
"9973",18,114,1011,"Manipulation","Expert","Frequency",2
"9974",18,115,1012,"Coagulation","Expert","Frequency",4
"9975",18,116,1013,"Coagulation","Expert","Frequency",2
"9976",18,117,1014,"Coagulation","Expert","Frequency",3
"9977",18,118,1015,"Coagulation","Expert","Frequency",3
"9978",18,119,1016,"Coagulation","Expert","Frequency",3
"9979",18,120,1017,"Coagulation","Expert","Frequency",5
"9980",18,121,1018,"Coagulation","Expert","Frequency",1
"9981",18,122,1019,"Coagulation","Expert","Frequency",2
"9982",18,123,1020,"Coagulation","Expert","Frequency",1
"9983",18,124,1021,"Coagulation","Expert","Frequency",9
"9984",18,125,1022,"Coagulation","Expert","Frequency",5
"9985",18,126,1023,"Coagulation","Expert","Frequency",2
"9986",18,127,1024,"Coagulation","Expert","Frequency",3
"9987",18,128,1025,"Coagulation","Expert","Frequency",1
"9988",18,129,1026,"Coagulation","Expert","Frequency",2
"9989",18,130,1027,"Coagulation","Expert","Frequency",4
"9990",18,131,1028,"Coagulation","Expert","Frequency",3
"9991",18,132,1029,"Coagulation","Expert","Frequency",2
"9992",18,133,1030,"Coagulation","Expert","Frequency",2
"9993",18,134,1031,"Coagulation","Expert","Frequency",3
"9994",18,135,1032,"Manipulation","Expert","Frequency",1
"9995",19,1,1033,"Coagulation","Novice","Frequency",3
"9996",19,2,1034,"Coagulation","Expert","Frequency",7
"9997",19,3,1035,"Coagulation","Expert","Frequency",6
"9998",19,4,1036,"Manipulation","Expert","Frequency",1
"9999",19,5,1037,"Manipulation","Expert","Frequency",2
"10000",19,6,1038,"Coagulation","Expert","Frequency",7
"10001",19,7,1039,"Manipulation","Expert","Frequency",1
"10002",19,8,1040,"Coagulation","Expert","Frequency",1
"10003",19,9,1041,"Coagulation","Expert","Frequency",1
"10004",19,10,1042,"Manipulation","Expert","Frequency",1
"10005",19,11,1043,"Coagulation","Novice","Frequency",9
"10006",19,12,1044,"Coagulation","Novice","Frequency",1
"10007",19,13,1045,"Coagulation","Novice","Frequency",1
"10008",19,14,1046,"Coagulation","Novice","Frequency",3
"10009",19,15,1047,"Coagulation","Novice","Frequency",1
"10010",19,16,1048,"Coagulation","Novice","Frequency",1
"10011",19,17,1049,"Coagulation","Novice","Frequency",2
"10012",19,18,1050,"Coagulation","Novice","Frequency",4
"10013",19,19,1051,"Coagulation","Novice","Frequency",2
"10014",19,20,1052,"Coagulation","Novice","Frequency",4
"10015",19,21,1053,"Coagulation","Novice","Frequency",2
"10016",19,22,1054,"Coagulation","Novice","Frequency",3
"10017",19,23,1055,"Coagulation","Novice","Frequency",2
"10018",19,24,1056,"Coagulation","Novice","Frequency",3
"10019",19,25,1057,"Coagulation","Novice","Frequency",4
"10020",19,26,1058,"Manipulation","Novice","Frequency",1
"10021",19,27,1059,"Coagulation","Novice","Frequency",5
"10022",19,28,1060,"Coagulation","Novice","Frequency",2
"10023",19,29,1061,"Coagulation","Novice","Frequency",4
"10024",19,30,1062,"Coagulation","Novice","Frequency",2
"10025",19,31,1063,"Coagulation","Novice","Frequency",1
"10026",19,32,1064,"Coagulation","Novice","Frequency",6
"10027",19,33,1065,"Coagulation","Novice","Frequency",7
"10028",19,34,1066,"Coagulation","Expert","Frequency",1
"10029",19,35,1067,"Manipulation","Expert","Frequency",1
"10030",19,36,1068,"Coagulation","Expert","Frequency",2
"10031",19,37,1069,"Coagulation","Expert","Frequency",4
"10032",19,38,1070,"Coagulation","Expert","Frequency",1
"10033",19,39,1071,"Coagulation","Expert","Frequency",2
"10034",19,40,1072,"Coagulation","Expert","Frequency",9
"10035",19,41,1073,"Coagulation","Expert","Frequency",5
"10036",19,42,1074,"Coagulation","Expert","Frequency",1
"10037",19,43,1075,"Coagulation","Expert","Frequency",5
"10038",19,44,1076,"Coagulation","Expert","Frequency",2
"10039",20,1,1077,"Coagulation","Expert","Frequency",8
"10040",20,2,1078,"Manipulation","Expert","Frequency",5
"10041",20,3,1079,"Coagulation","Expert","Frequency",2
"10042",20,4,1080,"Coagulation","Expert","Frequency",5
"10043",20,5,1081,"Coagulation","Novice","Frequency",3
"10044",20,7,1083,"Manipulation","Expert","Frequency",2
"10045",20,8,1084,"Manipulation","Expert","Frequency",6
"10046",20,9,1085,"Coagulation","Expert","Frequency",2
"10047",20,10,1086,"Coagulation","Expert","Frequency",5
"10048",20,11,1087,"Coagulation","Expert","Frequency",9
"10049",20,12,1088,"Coagulation","Expert","Frequency",8
"10050",20,13,1089,"Pulling","Expert","Frequency",3
"10051",20,14,1090,"Retracting","Expert","Frequency",7
"10052",20,15,1091,"Coagulation","Expert","Frequency",1
"10053",20,16,1092,"Coagulation","Expert","Frequency",3
"10054",20,17,1093,"Coagulation","Expert","Frequency",9
"10055",20,18,1094,"Coagulation","Expert","Frequency",8
"10056",20,19,1095,"Retracting","Expert","Frequency",1
"10057",20,20,1096,"Coagulation","Expert","Frequency",2
"10058",20,21,1097,"Coagulation","Expert","Frequency",4
"10059",20,22,1098,"Coagulation","Expert","Frequency",4
"10060",20,23,1099,"Dissecting","Expert","Frequency",1
"10061",20,24,1100,"Manipulation","Expert","Frequency",1
"10062",20,25,1101,"Coagulation","Expert","Frequency",3
"10063",20,26,1102,"Coagulation","Expert","Frequency",8
"10064",20,27,1103,"Coagulation","Expert","Frequency",2
"10065",20,28,1104,"Coagulation","Expert","Frequency",7
"10066",20,29,1105,"Coagulation","Novice","Frequency",9
"10067",20,30,1106,"Coagulation","Expert","Frequency",5
"10068",20,31,1107,"Coagulation","Expert","Frequency",2
"10069",20,32,1108,"Coagulation","Expert","Frequency",1
"10070",20,33,1109,"Coagulation","Expert","Frequency",3
"10071",20,34,1110,"Coagulation","Expert","Frequency",1
"10072",20,35,1111,"Coagulation","Expert","Frequency",1
"10073",20,36,1112,"Manipulation","Expert","Frequency",1
"10074",20,37,1113,"Manipulation","Expert","Frequency",1
"10075",20,38,1114,"Coagulation","Expert","Frequency",4
"10076",20,39,1115,"Coagulation","Expert","Frequency",2
"10077",21,1,1116,"Coagulation","Novice","Frequency",1
"10078",21,2,1117,"Retracting","Novice","Frequency",1
"10079",21,4,1119,"Retracting","Novice","Frequency",1
